Date,Year,Month,Day,Cat,Units,MeanTemp,Day_Of_the_Week,Week_of_the_Month,Week_of_the_Year,IsWeekDay,Winter_State,Holidays,Event_SchoolHoliday,Event_ChrismasandNewYear
2019-07-22,2019,7,22,Cold & Allergy Medications                        ,16,20.7,Monday,4,30,1,1,0,0,0
2019-07-22,2019,7,22,Cold & Allergy Medications                        ,56,20.7,Monday,4,30,1,1,0,0,0
2019-07-22,2019,7,22,Eye & Ear Care                                    ,7,20.7,Monday,4,30,1,1,0,0,0
2019-07-22,2019,7,22,Eye & Ear Care                                    ,7,20.7,Monday,4,30,1,1,0,0,0
2019-07-22,2019,7,22,Internal Remedies                                 ,2,20.7,Monday,4,30,1,1,0,0,0
2019-07-22,2019,7,22,Internal Remedies                                 ,20,20.7,Monday,4,30,1,1,0,0,0
2019-07-22,2019,7,22,Internal Remedies                                 ,10,20.7,Monday,4,30,1,1,0,0,0
2019-07-22,2019,7,22,Internal Remedies                                 ,10,20.7,Monday,4,30,1,1,0,0,0
2019-07-22,2019,7,22,Internal Remedies                                 ,23,20.7,Monday,4,30,1,1,0,0,0
2019-07-22,2019,7,22,Internal Remedies                                 ,23,20.7,Monday,4,30,1,1,0,0,0
2019-07-22,2019,7,22,Pain & Analgesic                                  ,7,20.7,Monday,4,30,1,1,0,0,0
2019-07-22,2019,7,22,Pain & Analgesic                                  ,71,20.7,Monday,4,30,1,1,0,0,0
2019-07-22,2019,7,22,Pain & Analgesic                                  ,13,20.7,Monday,4,30,1,1,0,0,0
2019-07-22,2019,7,22,Pain & Analgesic                                  ,7,20.7,Monday,4,30,1,1,0,0,0
2019-07-22,2019,7,22,Vitamins/Herbals/Natural Supplements              ,5,20.7,Monday,4,30,1,1,0,0,0
2019-07-22,2019,7,22,Vitamins/Herbals/Natural Supplements              ,20,20.7,Monday,4,30,1,1,0,0,0
2019-07-22,2019,7,22,Vitamins/Herbals/Natural Supplements              ,3,20.7,Monday,4,30,1,1,0,0,0
2019-07-22,2019,7,22,Vitamins/Herbals/Natural Supplements              ,16,20.7,Monday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Cold & Allergy Medications                        ,18,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Cold & Allergy Medications                        ,43,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Cold & Allergy Medications                        ,13,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Cold & Allergy Medications                        ,3,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Cold & Allergy Medications                        ,31,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Eye & Ear Care                                    ,7,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Eye & Ear Care                                    ,7,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Eye & Ear Care                                    ,3,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Internal Remedies                                 ,3,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Internal Remedies                                 ,10,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Internal Remedies                                 ,8,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Internal Remedies                                 ,26,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Internal Remedies                                 ,3,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Internal Remedies                                 ,34,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Pain & Analgesic                                  ,11,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Pain & Analgesic                                  ,131,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Pain & Analgesic                                  ,3,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Pain & Analgesic                                  ,3,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Pain & Analgesic                                  ,3,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Pain & Analgesic                                  ,3,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Vitamins/Herbals/Natural Supplements              ,7,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Vitamins/Herbals/Natural Supplements              ,13,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-23,2019,7,23,Vitamins/Herbals/Natural Supplements              ,18,23.3,Tuesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Cold & Allergy Medications                        ,30,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Cold & Allergy Medications                        ,21,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Cold & Allergy Medications                        ,3,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Cold & Allergy Medications                        ,7,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Cold & Allergy Medications                        ,7,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Cold & Allergy Medications                        ,39,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Eye & Ear Care                                    ,16,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Eye & Ear Care                                    ,3,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Internal Remedies                                 ,3,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Internal Remedies                                 ,7,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Internal Remedies                                 ,31,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Internal Remedies                                 ,36,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Internal Remedies                                 ,54,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Pain & Analgesic                                  ,11,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Pain & Analgesic                                  ,82,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Pain & Analgesic                                  ,7,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Pain & Analgesic                                  ,10,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Pain & Analgesic                                  ,3,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Vitamins/Herbals/Natural Supplements              ,8,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Vitamins/Herbals/Natural Supplements              ,10,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-24,2019,7,24,Vitamins/Herbals/Natural Supplements              ,21,22.6,Wednesday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Cold & Allergy Medications                        ,16,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Cold & Allergy Medications                        ,43,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Cold & Allergy Medications                        ,5,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Cold & Allergy Medications                        ,7,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Cold & Allergy Medications                        ,38,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Eye & Ear Care                                    ,3,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Eye & Ear Care                                    ,3,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Eye & Ear Care                                    ,3,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Eye & Ear Care                                    ,10,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Internal Remedies                                 ,7,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Internal Remedies                                 ,10,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Internal Remedies                                 ,18,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Internal Remedies                                 ,10,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Internal Remedies                                 ,23,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Pain & Analgesic                                  ,13,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Pain & Analgesic                                  ,52,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Pain & Analgesic                                  ,13,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Pain & Analgesic                                  ,3,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Vitamins/Herbals/Natural Supplements              ,7,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Vitamins/Herbals/Natural Supplements              ,7,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Vitamins/Herbals/Natural Supplements              ,7,14.7,Thursday,4,30,1,1,0,0,0
2019-07-25,2019,7,25,Vitamins/Herbals/Natural Supplements              ,28,14.7,Thursday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Cold & Allergy Medications                        ,33,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Cold & Allergy Medications                        ,30,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Cold & Allergy Medications                        ,3,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Cold & Allergy Medications                        ,77,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Eye & Ear Care                                    ,3,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Eye & Ear Care                                    ,15,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Internal Remedies                                 ,2,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Internal Remedies                                 ,23,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Internal Remedies                                 ,26,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Internal Remedies                                 ,28,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Pain & Analgesic                                  ,3,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Pain & Analgesic                                  ,97,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Pain & Analgesic                                  ,2,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Pain & Analgesic                                  ,3,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Pain & Analgesic                                  ,13,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Pain & Analgesic                                  ,7,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Pain & Analgesic                                  ,10,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Vitamins/Herbals/Natural Supplements              ,5,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Vitamins/Herbals/Natural Supplements              ,13,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Vitamins/Herbals/Natural Supplements              ,25,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Vitamins/Herbals/Natural Supplements              ,3,20.1,Friday,4,30,1,1,0,0,0
2019-07-26,2019,7,26,Vitamins/Herbals/Natural Supplements              ,10,20.1,Friday,4,30,1,1,0,0,0
2019-07-27,2019,7,27,Cold & Allergy Medications                        ,13,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Cold & Allergy Medications                        ,26,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Cold & Allergy Medications                        ,3,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Cold & Allergy Medications                        ,7,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Cold & Allergy Medications                        ,23,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Eye & Ear Care                                    ,13,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Eye & Ear Care                                    ,26,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Internal Remedies                                 ,16,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Internal Remedies                                 ,3,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Internal Remedies                                 ,2,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Internal Remedies                                 ,13,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Internal Remedies                                 ,30,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Pain & Analgesic                                  ,3,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Pain & Analgesic                                  ,64,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Pain & Analgesic                                  ,3,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Pain & Analgesic                                  ,13,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Pain & Analgesic                                  ,7,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Pain & Analgesic                                  ,3,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Vitamins/Herbals/Natural Supplements              ,3,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Vitamins/Herbals/Natural Supplements              ,3,22,Saturday,4,30,0,1,0,0,0
2019-07-27,2019,7,27,Vitamins/Herbals/Natural Supplements              ,2,22,Saturday,4,30,0,1,0,0,0
2019-07-28,2019,7,28,Cold & Allergy Medications                        ,16,14.7,Sunday,5,31,0,1,0,0,0
2019-07-28,2019,7,28,Cold & Allergy Medications                        ,23,14.7,Sunday,5,31,0,1,0,0,0
2019-07-28,2019,7,28,Eye & Ear Care                                    ,3,14.7,Sunday,5,31,0,1,0,0,0
2019-07-28,2019,7,28,Internal Remedies                                 ,7,14.7,Sunday,5,31,0,1,0,0,0
2019-07-28,2019,7,28,Internal Remedies                                 ,13,14.7,Sunday,5,31,0,1,0,0,0
2019-07-28,2019,7,28,Internal Remedies                                 ,3,14.7,Sunday,5,31,0,1,0,0,0
2019-07-28,2019,7,28,Internal Remedies                                 ,10,14.7,Sunday,5,31,0,1,0,0,0
2019-07-28,2019,7,28,Pain & Analgesic                                  ,30,14.7,Sunday,5,31,0,1,0,0,0
2019-07-28,2019,7,28,Pain & Analgesic                                  ,10,14.7,Sunday,5,31,0,1,0,0,0
2019-07-28,2019,7,28,Pain & Analgesic                                  ,18,14.7,Sunday,5,31,0,1,0,0,0
2019-07-28,2019,7,28,Pain & Analgesic                                  ,7,14.7,Sunday,5,31,0,1,0,0,0
2019-07-28,2019,7,28,Vitamins/Herbals/Natural Supplements              ,7,14.7,Sunday,5,31,0,1,0,0,0
2019-07-28,2019,7,28,Vitamins/Herbals/Natural Supplements              ,2,14.7,Sunday,5,31,0,1,0,0,0
2019-07-29,2019,7,29,Cold & Allergy Medications                        ,11,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Cold & Allergy Medications                        ,30,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Cold & Allergy Medications                        ,16,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Cold & Allergy Medications                        ,87,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Eye & Ear Care                                    ,10,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Eye & Ear Care                                    ,11,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Internal Remedies                                 ,2,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Internal Remedies                                 ,10,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Internal Remedies                                 ,34,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Internal Remedies                                 ,16,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Internal Remedies                                 ,7,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Internal Remedies                                 ,25,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Pain & Analgesic                                  ,15,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Pain & Analgesic                                  ,110,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Pain & Analgesic                                  ,3,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Pain & Analgesic                                  ,7,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Pain & Analgesic                                  ,7,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Pain & Analgesic                                  ,7,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Vitamins/Herbals/Natural Supplements              ,3,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Vitamins/Herbals/Natural Supplements              ,3,15.1,Monday,5,31,1,1,0,0,0
2019-07-29,2019,7,29,Vitamins/Herbals/Natural Supplements              ,20,15.1,Monday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Cold & Allergy Medications                        ,43,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Cold & Allergy Medications                        ,56,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Cold & Allergy Medications                        ,2,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Cold & Allergy Medications                        ,20,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Cold & Allergy Medications                        ,26,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Cold & Allergy Medications                        ,43,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Eye & Ear Care                                    ,7,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Eye & Ear Care                                    ,20,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Internal Remedies                                 ,2,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Internal Remedies                                 ,16,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Internal Remedies                                 ,3,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Internal Remedies                                 ,20,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Internal Remedies                                 ,30,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Internal Remedies                                 ,41,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Pain & Analgesic                                  ,10,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Pain & Analgesic                                  ,84,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Pain & Analgesic                                  ,3,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Pain & Analgesic                                  ,10,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Pain & Analgesic                                  ,3,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Pain & Analgesic                                  ,7,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Vitamins/Herbals/Natural Supplements              ,3,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Vitamins/Herbals/Natural Supplements              ,13,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Vitamins/Herbals/Natural Supplements              ,8,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-30,2019,7,30,Vitamins/Herbals/Natural Supplements              ,10,22.1,Tuesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Cold & Allergy Medications                        ,33,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Cold & Allergy Medications                        ,39,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Cold & Allergy Medications                        ,3,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Cold & Allergy Medications                        ,10,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Cold & Allergy Medications                        ,3,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Cold & Allergy Medications                        ,79,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Eye & Ear Care                                    ,7,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Eye & Ear Care                                    ,15,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Internal Remedies                                 ,3,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Internal Remedies                                 ,7,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Internal Remedies                                 ,54,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Internal Remedies                                 ,13,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Internal Remedies                                 ,7,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Internal Remedies                                 ,31,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Pain & Analgesic                                  ,7,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Pain & Analgesic                                  ,144,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Pain & Analgesic                                  ,2,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Pain & Analgesic                                  ,10,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Pain & Analgesic                                  ,3,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Pain & Analgesic                                  ,10,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Vitamins/Herbals/Natural Supplements              ,8,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Vitamins/Herbals/Natural Supplements              ,10,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Vitamins/Herbals/Natural Supplements              ,3,18.2,Wednesday,5,31,1,1,0,0,0
2019-07-31,2019,7,31,Vitamins/Herbals/Natural Supplements              ,13,18.2,Wednesday,5,31,1,1,0,0,0
2019-08-01,2019,8,1,Cold & Allergy Medications                        ,20,22,Thursday,1,31,1,1,0,0,0
2019-08-01,2019,8,1,Cold & Allergy Medications                        ,26,22,Thursday,1,31,1,1,0,0,0
2019-08-01,2019,8,1,Cold & Allergy Medications                        ,3,22,Thursday,1,31,1,1,0,0,0
2019-08-01,2019,8,1,Cold & Allergy Medications                        ,7,22,Thursday,1,31,1,1,0,0,0
2019-08-01,2019,8,1,Cold & Allergy Medications                        ,43,22,Thursday,1,31,1,1,0,0,0
2019-08-01,2019,8,1,Eye & Ear Care                                    ,7,22,Thursday,1,31,1,1,0,0,0
2019-08-01,2019,8,1,Eye & Ear Care                                    ,3,22,Thursday,1,31,1,1,0,0,0
2019-08-01,2019,8,1,Internal Remedies                                 ,7,22,Thursday,1,31,1,1,0,0,0
2019-08-01,2019,8,1,Internal Remedies                                 ,11,22,Thursday,1,31,1,1,0,0,0
2019-08-01,2019,8,1,Internal Remedies                                 ,30,22,Thursday,1,31,1,1,0,0,0
2019-08-01,2019,8,1,Internal Remedies                                 ,23,22,Thursday,1,31,1,1,0,0,0
2019-08-01,2019,8,1,Pain & Analgesic                                  ,3,22,Thursday,1,31,1,1,0,0,0
2019-08-01,2019,8,1,Pain & Analgesic                                  ,93,22,Thursday,1,31,1,1,0,0,0
2019-08-01,2019,8,1,Pain & Analgesic                                  ,7,22,Thursday,1,31,1,1,0,0,0
2019-08-01,2019,8,1,Pain & Analgesic                                  ,3,22,Thursday,1,31,1,1,0,0,0
2019-08-01,2019,8,1,Pain & Analgesic                                  ,3,22,Thursday,1,31,1,1,0,0,0
2019-08-01,2019,8,1,Vitamins/Herbals/Natural Supplements              ,8,22,Thursday,1,31,1,1,0,0,0
2019-08-01,2019,8,1,Vitamins/Herbals/Natural Supplements              ,7,22,Thursday,1,31,1,1,0,0,0
2019-08-01,2019,8,1,Vitamins/Herbals/Natural Supplements              ,13,22,Thursday,1,31,1,1,0,0,0
2019-08-01,2019,8,1,Vitamins/Herbals/Natural Supplements              ,26,22,Thursday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Cold & Allergy Medications                        ,25,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Cold & Allergy Medications                        ,36,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Cold & Allergy Medications                        ,5,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Cold & Allergy Medications                        ,16,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Cold & Allergy Medications                        ,41,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Eye & Ear Care                                    ,10,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Eye & Ear Care                                    ,7,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Eye & Ear Care                                    ,16,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Internal Remedies                                 ,3,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Internal Remedies                                 ,8,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Internal Remedies                                 ,33,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Internal Remedies                                 ,3,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Internal Remedies                                 ,33,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Internal Remedies                                 ,26,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Pain & Analgesic                                  ,11,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Pain & Analgesic                                  ,92,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Pain & Analgesic                                  ,7,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Pain & Analgesic                                  ,10,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Pain & Analgesic                                  ,23,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Pain & Analgesic                                  ,10,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Vitamins/Herbals/Natural Supplements              ,8,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Vitamins/Herbals/Natural Supplements              ,7,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Vitamins/Herbals/Natural Supplements              ,3,24.1,Friday,1,31,1,1,0,0,0
2019-08-02,2019,8,2,Vitamins/Herbals/Natural Supplements              ,20,24.1,Friday,1,31,1,1,0,0,0
2019-08-03,2019,8,3,Cold & Allergy Medications                        ,28,20.5,Saturday,1,31,0,1,3,0,0
2019-08-03,2019,8,3,Cold & Allergy Medications                        ,20,20.5,Saturday,1,31,0,1,3,0,0
2019-08-03,2019,8,3,Cold & Allergy Medications                        ,10,20.5,Saturday,1,31,0,1,3,0,0
2019-08-03,2019,8,3,Cold & Allergy Medications                        ,16,20.5,Saturday,1,31,0,1,3,0,0
2019-08-03,2019,8,3,Eye & Ear Care                                    ,7,20.5,Saturday,1,31,0,1,3,0,0
2019-08-03,2019,8,3,Eye & Ear Care                                    ,23,20.5,Saturday,1,31,0,1,3,0,0
